contact|housing|poutcome|job|loan|month|marital|default|education|age|previous|balance|day_of_week|campaign|duration|y
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|49|0|30|5|4|135|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|42|0|1022|5|2|146|no
unknown|yes|unknown|technician|yes|may|married|no|secondary|53|0|56|5|2|152|no
unknown|no|unknown|admin.|no|may|single|yes|secondary|51|0|-2|5|3|402|no
unknown|yes|unknown|services|no|may|single|no|secondary|32|0|121|5|2|213|no
unknown|yes|unknown|blue-collar|no|may|single|no|secondary|41|0|842|5|3|144|no
unknown|yes|unknown|management|no|may|divorced|no|secondary|43|0|693|5|3|124|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|secondary|40|0|-172|5|2|183|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|50|0|1533|5|2|325|no
unknown|yes|unknown|management|no|may|married|no|tertiary|34|0|46|5|4|39|no
unknown|no|unknown|services|no|may|married|no|unknown|53|0|18|5|2|503|no
unknown|yes|unknown|technician|no|may|married|no|secondary|45|0|44|5|4|95|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|39|0|-100|5|2|680|no
unknown|yes|unknown|services|no|may|married|no|tertiary|44|0|510|5|4|421|no
unknown|yes|unknown|management|no|may|married|no|tertiary|55|0|685|5|3|174|no
unknown|yes|unknown|management|no|may|single|no|tertiary|46|0|187|5|2|113|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|45|0|66|5|2|751|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|34|0|560|5|3|198|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|36|0|0|5|2|195|no
unknown|no|unknown|blue-collar|no|may|divorced|no|unknown|59|0|27|5|3|347|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|31|0|12|5|2|208|no
unknown|yes|unknown|blue-collar|no|may|single|no|secondary|44|0|34|5|4|404|no
unknown|yes|unknown|entrepreneur|no|may|single|no|tertiary|33|0|1068|5|2|396|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|40|0|211|5|4|216|no
unknown|yes|unknown|admin.|no|may|single|no|tertiary|46|0|377|5|2|98|no
unknown|yes|unknown|management|no|may|married|no|tertiary|48|0|263|5|2|350|no
unknown|yes|unknown|services|no|may|married|no|secondary|42|0|1263|6|2|114|no
unknown|yes|unknown|services|no|may|married|no|secondary|27|0|8|6|3|88|no
unknown|yes|unknown|admin.|yes|may|married|no|secondary|48|0|126|6|2|379|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|59|0|230|6|3|190|no
unknown|yes|unknown|technician|no|may|married|no|tertiary|46|0|841|6|1|158|no
unknown|yes|unknown|admin.|no|may|divorced|no|secondary|38|0|308|6|1|102|no
unknown|yes|unknown|management|no|may|divorced|no|tertiary|43|0|1|6|1|306|no
unknown|yes|unknown|admin.|no|may|divorced|no|tertiary|38|0|86|6|1|218|no
unknown|yes|unknown|student|no|may|single|no|secondary|27|0|157|6|1|54|no
unknown|yes|unknown|services|no|may|married|no|secondary|34|0|22|6|1|344|no
unknown|yes|unknown|admin.|yes|may|married|no|secondary|38|0|46|6|1|195|no
unknown|no|unknown|blue-collar|no|may|married|no|secondary|37|0|1293|6|1|652|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|27|0|122|6|1|286|no
unknown|yes|unknown|blue-collar|no|may|married|no|unknown|48|0|131|6|1|189|no
unknown|yes|unknown|blue-collar|no|may|single|no|secondary|49|0|143|6|1|83|no
unknown|no|unknown|admin.|no|may|single|no|secondary|38|0|393|6|2|184|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|43|0|98|6|1|235|no
unknown|yes|unknown|management|no|may|married|no|tertiary|33|0|0|6|1|290|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|55|0|224|6|1|232|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|38|0|757|6|1|133|no
unknown|yes|unknown|services|yes|may|married|no|secondary|49|0|245|6|1|318|no
unknown|no|unknown|management|no|may|married|no|secondary|40|0|5768|6|3|260|no
unknown|no|unknown|admin.|no|may|married|no|unknown|43|0|350|6|1|437|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|38|0|20|6|1|402|no
unknown|yes|unknown|services|yes|may|married|no|secondary|58|0|1667|6|1|85|no
unknown|yes|unknown|technician|no|may|married|no|unknown|57|0|345|6|1|125|no
unknown|yes|unknown|unemployed|no|may|married|no|secondary|32|0|10|6|4|501|no
unknown|yes|unknown|management|yes|may|married|no|tertiary|56|0|830|6|1|751|yes
unknown|yes|unknown|blue-collar|no|may|divorced|no|unknown|58|0|29|6|1|253|no
unknown|yes|unknown|retired|no|may|divorced|no|secondary|59|0|545|6|1|751|yes
unknown|yes|unknown|technician|no|may|married|no|tertiary|37|0|5768|6|1|149|no
unknown|yes|unknown|technician|no|may|divorced|no|tertiary|46|0|477|6|1|114|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|27|0|4|6|1|243|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|43|0|1205|6|2|751|no
unknown|yes|unknown|technician|yes|may|single|no|secondary|32|0|0|6|3|135|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|40|0|263|6|1|231|no
unknown|no|unknown|admin.|no|may|married|no|secondary|38|0|1|6|1|76|no
unknown|no|unknown|blue-collar|yes|may|married|no|secondary|34|0|283|6|1|199|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|47|0|206|6|1|152|no
unknown|yes|unknown|housemaid|no|may|married|no|primary|42|0|17|6|1|124|no
unknown|yes|unknown|technician|yes|may|married|no|secondary|48|0|141|6|1|424|no
unknown|yes|unknown|self-employed|no|may|single|no|tertiary|29|0|16|6|1|43|no
unknown|yes|unknown|services|no|may|married|no|secondary|50|0|206|6|1|154|no
unknown|no|unknown|technician|no|may|married|no|unknown|52|0|7|6|2|203|no
unknown|no|unknown|management|no|may|married|no|tertiary|50|0|0|6|1|326|no
unknown|no|unknown|retired|no|may|married|no|tertiary|58|0|0|6|1|393|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|primary|46|0|1927|6|3|241|no
unknown|yes|unknown|technician|no|may|married|no|secondary|38|0|284|6|1|483|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|46|0|1660|6|1|259|no
unknown|yes|unknown|services|no|may|single|no|secondary|32|0|406|6|1|227|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|51|0|230|6|1|673|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|39|0|-25|6|1|576|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|48|0|182|6|2|180|no
unknown|yes|unknown|entrepreneur|no|may|married|no|tertiary|36|0|1169|6|2|168|no
unknown|yes|unknown|admin.|no|may|divorced|no|secondary|34|0|67|6|1|90|no
unknown|no|unknown|technician|no|may|married|no|secondary|40|0|77|6|1|505|no
unknown|yes|unknown|unemployed|no|may|married|no|secondary|43|0|0|6|1|245|no
unknown|yes|unknown|blue-collar|yes|may|divorced|no|primary|52|0|55|6|1|186|no
unknown|yes|unknown|technician|no|may|married|yes|secondary|33|0|72|6|1|623|no
unknown|yes|unknown|management|no|may|single|no|tertiary|49|0|163|6|3|496|no
unknown|yes|unknown|management|no|may|single|no|tertiary|32|0|151|6|1|118|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|39|0|113|6|1|342|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|40|0|0|6|1|225|no
unknown|yes|unknown|technician|no|may|single|no|tertiary|38|0|9|6|3|185|no
unknown|yes|unknown|management|no|may|married|no|secondary|43|0|375|6|2|196|no
unknown|yes|unknown|services|no|may|married|no|secondary|39|0|1142|6|1|276|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|54|0|2102|6|1|76|no
unknown|yes|unknown|technician|no|may|single|no|tertiary|38|0|4325|6|1|87|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|40|0|217|6|1|195|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|55|0|131|6|1|744|no
unknown|yes|unknown|management|no|may|married|no|tertiary|42|0|1680|6|1|751|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|39|0|0|6|1|262|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|40|0|46|6|1|119|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|32|0|320|6|2|198|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|55|0|183|6|1|150|no
unknown|no|unknown|blue-collar|no|may|married|no|secondary|45|0|39|6|1|241|no
unknown|yes|unknown|management|no|may|single|no|tertiary|35|0|560|6|1|181|no
unknown|no|unknown|technician|no|may|divorced|no|secondary|58|0|469|6|1|196|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|35|0|530|6|1|149|no
unknown|yes|unknown|services|no|may|married|no|primary|49|0|61|6|1|246|no
unknown|yes|unknown|technician|no|may|single|no|tertiary|34|0|242|6|1|112|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|36|0|139|6|2|309|no
unknown|yes|unknown|self-employed|no|may|single|no|secondary|27|0|0|6|1|278|no
unknown|yes|unknown|technician|no|may|married|no|secondary|34|0|367|6|1|140|no
unknown|yes|unknown|admin.|no|may|divorced|no|secondary|51|0|228|6|1|136|no
unknown|yes|unknown|technician|no|may|single|no|unknown|39|0|5768|6|1|751|yes
unknown|yes|unknown|self-employed|no|may|married|no|unknown|50|0|-84|6|1|101|no
unknown|yes|unknown|services|no|may|single|no|secondary|32|0|310|6|1|144|no
unknown|yes|unknown|blue-collar|no|may|married|no|unknown|42|0|132|6|1|238|no
unknown|yes|unknown|technician|no|may|married|no|secondary|50|0|797|6|1|354|no
unknown|no|unknown|services|no|may|married|no|secondary|40|0|71|6|1|79|no
unknown|yes|unknown|management|no|may|divorced|no|unknown|46|0|2|6|1|187|no
unknown|yes|unknown|management|yes|may|married|no|tertiary|37|0|231|6|2|451|no
unknown|yes|unknown|blue-collar|yes|may|married|no|secondary|34|0|270|6|1|159|no
unknown|yes|unknown|blue-collar|yes|may|married|no|secondary|44|0|274|6|1|409|no
unknown|yes|unknown|admin.|yes|may|single|no|secondary|40|0|-109|6|1|170|no
unknown|yes|unknown|technician|no|may|married|no|secondary|37|0|1|6|1|608|yes
unknown|no|unknown|blue-collar|no|may|single|yes|secondary|33|0|-60|6|1|243|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|35|0|89|6|2|145|no
unknown|no|unknown|blue-collar|no|may|divorced|no|secondary|58|0|-11|6|1|112|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|39|0|0|6|2|262|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|43|0|-172|6|1|124|no
unknown|yes|unknown|unemployed|no|may|married|no|primary|39|0|408|6|1|53|no
unknown|yes|unknown|services|no|may|single|no|primary|36|0|58|6|1|134|no
unknown|no|unknown|retired|yes|may|single|no|secondary|57|0|1640|6|4|204|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|36|0|20|6|1|186|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|50|0|71|6|1|678|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|55|0|52|6|1|182|no
unknown|yes|unknown|self-employed|no|may|married|no|tertiary|44|0|292|6|1|162|no
unknown|yes|unknown|services|no|may|divorced|no|secondary|44|0|424|6|1|35|no
unknown|yes|unknown|housemaid|no|may|single|no|primary|39|0|109|6|3|699|no
unknown|yes|unknown|blue-collar|no|may|married|no|unknown|46|0|1044|6|1|43|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|39|0|983|6|1|97|no
unknown|no|unknown|admin.|no|may|married|no|secondary|34|0|869|6|1|751|yes
unknown|yes|unknown|blue-collar|no|may|married|no|primary|40|0|668|6|2|283|no
unknown|yes|unknown|management|no|may|married|no|tertiary|50|0|964|6|1|323|no
unknown|yes|unknown|management|no|may|single|no|secondary|31|0|301|6|1|82|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|37|0|140|6|1|310|no
unknown|yes|unknown|management|no|may|single|no|secondary|39|0|1877|6|1|185|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|51|0|1127|6|1|47|no
unknown|yes|unknown|technician|no|may|married|no|secondary|41|0|871|6|1|145|no
unknown|yes|unknown|technician|yes|may|married|no|secondary|41|0|767|6|1|204|no
unknown|no|unknown|blue-collar|no|may|married|no|secondary|43|0|0|6|1|187|no
unknown|yes|unknown|services|no|may|single|no|secondary|30|0|209|6|2|35|no
unknown|no|unknown|management|no|may|divorced|no|primary|54|0|0|6|1|472|no
unknown|yes|unknown|blue-collar|yes|may|divorced|no|secondary|43|0|110|6|1|448|no
unknown|yes|unknown|management|yes|may|divorced|no|tertiary|59|0|-76|6|1|264|no
unknown|yes|unknown|technician|no|may|married|no|unknown|47|0|178|6|1|169|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|40|0|-66|6|1|288|no
unknown|yes|unknown|technician|no|may|married|no|secondary|32|0|0|6|2|176|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|29|0|1|6|1|215|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|36|0|0|6|1|337|no
unknown|no|unknown|unemployed|no|may|married|no|tertiary|55|0|5345|6|1|278|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|secondary|30|0|-172|6|2|188|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|39|0|0|6|2|174|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|secondary|39|0|42|6|2|226|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|secondary|50|0|41|6|1|190|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|44|0|-99|6|2|111|no
unknown|yes|unknown|technician|no|may|single|no|secondary|37|0|17|6|1|164|no
unknown|yes|unknown|admin.|yes|may|married|no|primary|46|0|276|6|2|157|no
unknown|no|unknown|technician|no|may|single|no|unknown|32|0|-170|6|1|46|no
unknown|yes|unknown|management|yes|may|single|no|tertiary|37|0|230|6|1|374|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|29|0|9|6|1|349|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|41|0|946|6|1|325|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|45|0|1297|6|2|233|no
unknown|yes|unknown|retired|no|may|divorced|no|secondary|57|0|-172|6|1|531|no
unknown|yes|unknown|blue-collar|no|may|single|no|secondary|48|0|44|6|1|153|no
unknown|no|unknown|retired|no|may|married|yes|secondary|59|0|15|6|1|80|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|27|0|712|6|1|232|no
unknown|yes|unknown|retired|no|may|married|no|secondary|58|0|5435|6|1|118|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|34|0|507|6|1|190|no
unknown|yes|unknown|unemployed|no|may|divorced|no|secondary|55|0|387|6|1|751|yes
unknown|yes|unknown|blue-collar|yes|may|married|no|primary|41|0|0|6|1|238|no
unknown|yes|unknown|management|no|may|divorced|no|secondary|50|0|1716|6|1|82|no
unknown|yes|unknown|entrepreneur|yes|may|married|no|secondary|49|0|167|6|3|198|no
unknown|no|unknown|admin.|yes|may|married|no|unknown|44|0|40|6|2|160|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|44|0|148|6|1|211|no
unknown|yes|unknown|technician|yes|may|married|no|secondary|31|0|17|6|1|120|no
unknown|yes|unknown|blue-collar|no|may|single|no|tertiary|34|0|1011|6|1|136|no
unknown|yes|unknown|management|no|may|single|no|unknown|46|0|1527|6|1|269|no
unknown|no|unknown|management|no|may|married|no|tertiary|42|0|744|6|1|157|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|52|0|484|6|1|128|no
unknown|yes|unknown|management|no|may|single|no|tertiary|29|0|0|6|1|211|no
unknown|yes|unknown|retired|no|may|married|no|primary|53|0|136|6|2|267|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|43|0|1335|6|2|371|no
unknown|yes|unknown|management|no|may|married|no|secondary|38|0|517|6|2|288|no
unknown|yes|unknown|management|no|may|married|no|tertiary|46|0|459|6|1|221|no
unknown|yes|unknown|management|no|may|divorced|no|unknown|48|0|549|6|1|427|no
unknown|yes|unknown|admin.|yes|may|divorced|no|secondary|30|0|83|6|1|310|no
unknown|no|unknown|blue-collar|no|may|married|no|primary|44|0|213|6|1|158|no
unknown|yes|unknown|housemaid|no|may|married|no|primary|31|0|203|6|3|604|no
unknown|yes|unknown|services|no|may|single|no|secondary|42|0|518|6|1|198|no
unknown|yes|unknown|management|no|may|single|no|tertiary|40|0|3877|6|1|145|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|52|0|1236|6|1|247|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|secondary|45|0|756|6|2|179|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|48|0|157|6|1|73|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|45|0|-66|6|2|263|no
unknown|yes|unknown|blue-collar|no|may|married|no|unknown|34|0|245|6|1|35|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|34|0|-144|6|2|79|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|46|0|71|6|1|416|no
unknown|yes|unknown|services|no|may|divorced|no|secondary|49|0|505|6|1|162|no
unknown|yes|unknown|technician|no|may|married|no|primary|50|0|249|6|1|129|no
unknown|yes|unknown|admin.|no|may|single|no|secondary|34|0|0|6|1|150|no
unknown|yes|unknown|unemployed|no|may|single|no|secondary|40|0|11|6|1|43|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|36|0|639|6|1|191|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|unknown|59|0|124|6|1|35|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|45|0|82|6|1|250|no
unknown|yes|unknown|self-employed|no|may|married|no|tertiary|36|0|107|6|1|146|no
unknown|yes|unknown|services|no|may|married|no|secondary|56|0|473|6|1|416|no
unknown|yes|unknown|services|yes|may|divorced|no|secondary|42|0|372|6|2|121|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|30|0|46|6|2|114|no
unknown|yes|unknown|student|no|may|single|no|tertiary|30|0|34|6|1|289|no
unknown|yes|unknown|self-employed|no|may|married|no|unknown|47|0|935|6|1|225|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|33|0|-10|6|1|123|no
unknown|yes|unknown|admin.|no|may|married|no|secondary|36|0|-106|6|2|130|no
unknown|yes|unknown|services|no|may|divorced|no|primary|39|0|471|6|2|161|no
unknown|yes|unknown|admin.|no|may|divorced|no|secondary|56|0|778|6|2|149|no
unknown|yes|unknown|blue-collar|no|may|divorced|no|unknown|39|0|170|6|2|268|no
unknown|yes|unknown|technician|no|may|married|no|secondary|42|0|315|6|2|259|no
unknown|no|unknown|blue-collar|no|may|married|no|secondary|52|0|3165|6|1|35|no
unknown|yes|unknown|admin.|no|may|divorced|no|secondary|36|0|131|6|1|153|no
unknown|yes|unknown|entrepreneur|no|may|married|yes|secondary|35|0|204|6|2|424|no
unknown|yes|unknown|technician|no|may|married|no|secondary|47|0|83|6|2|179|no
unknown|yes|unknown|services|yes|may|divorced|no|secondary|59|0|0|6|1|97|no
unknown|yes|unknown|blue-collar|yes|may|married|no|primary|57|0|5431|6|1|383|no
unknown|yes|unknown|management|no|may|married|no|unknown|38|0|1759|6|1|440|no
unknown|yes|unknown|unemployed|no|may|married|no|secondary|46|0|-125|6|1|35|no
unknown|no|unknown|blue-collar|no|may|married|no|secondary|34|0|0|6|1|195|no
unknown|yes|unknown|services|no|may|single|no|secondary|28|0|5090|6|3|751|yes
unknown|yes|unknown|technician|no|may|married|no|unknown|38|0|573|6|1|87|no
unknown|yes|unknown|blue-collar|no|may|married|no|secondary|56|0|1602|6|1|427|no
unknown|yes|unknown|blue-collar|yes|may|single|yes|primary|41|0|-137|6|1|189|no
unknown|no|unknown|technician|no|may|married|no|unknown|52|0|0|6|1|195|no
unknown|no|unknown|services|no|may|married|no|secondary|54|0|193|6|1|179|no
unknown|yes|unknown|retired|yes|may|married|no|secondary|59|0|195|6|1|179|no
unknown|no|unknown|entrepreneur|no|may|married|no|secondary|53|0|288|6|1|69|no
unknown|yes|unknown|technician|no|may|married|no|secondary|47|0|19|6|2|105|no
unknown|yes|unknown|blue-collar|no|may|married|no|primary|53|0|25|6|3|266|no
unknown|yes|unknown|services|no|may|married|no|secondary|46|0|216|6|2|524|no
unknown|yes|unknown|blue-collar|yes|may|divorced|no|primary|39|0|190|6|2|96|no
unknown|yes|unknown|technician|no|may|divorced|no|secondary|56|0|99|6|2|155|no
